loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN002354,10,2024-10-01,2024-01-01,9,351,313820.14,305102.9138888888,6.674,700-749,90-95%,40-50%,OH,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002354,11,2024-11-01,2024-01-01,10,350,313820.14,304231.19127777766,6.674,700-749,90-95%,40-50%,OH,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002354,12,2024-12-01,2024-01-01,11,349,313820.14,303359.46866666654,6.674,700-749,90-95%,40-50%,OH,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN002355,1,2023-07-01,2023-07-01,0,360,187446.6,186925.915,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,2,2023-08-01,2023-07-01,1,359,187446.6,186405.23,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,3,2023-09-01,2023-07-01,2,358,187446.6,185884.545,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,4,2023-10-01,2023-07-01,3,357,187446.6,185363.86000000002,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,5,2023-11-01,2023-07-01,4,356,187446.6,184843.17500000002,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,6,2023-12-01,2023-07-01,5,355,187446.6,184322.49000000002,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,7,2024-01-01,2023-07-01,6,354,187446.6,183801.80500000002,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,8,2024-02-01,2023-07-01,7,353,187446.6,183281.12000000002,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,9,2024-03-01,2023-07-01,8,352,187446.6,182760.43500000003,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,10,2024-04-01,2023-07-01,9,351,187446.6,182239.75000000003,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,11,2024-05-01,2023-07-01,10,350,187446.6,181719.06500000003,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,1,document_gap
LN002355,12,2024-06-01,2023-07-01,11,349,187446.6,181198.38000000003,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,13,2024-07-01,2023-07-01,12,348,187446.6,180677.69500000004,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,14,2024-08-01,2023-07-01,13,347,187446.6,180157.01000000004,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,15,2024-09-01,2023-07-01,14,346,187446.6,179636.32500000004,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,16,2024-10-01,2023-07-01,15,345,187446.6,179115.64000000004,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,17,2024-11-01,2023-07-01,16,344,187446.6,178594.95500000005,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002355,18,2024-12-01,2023-07-01,17,343,187446.6,178074.27000000005,4.765,700-749,90-95%,30-40%,MI,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,1,2022-05-01,2022-05-01,0,360,302656.01,301815.2988611111,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,2,2022-06-01,2022-05-01,1,359,302656.01,300974.5877222222,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,3,2022-07-01,2022-05-01,2,358,302656.01,300133.8765833333,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,4,2022-08-01,2022-05-01,3,357,302656.01,299293.1654444444,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN002356,5,2022-09-01,2022-05-01,4,356,302656.01,298452.4543055555,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,6,2022-10-01,2022-05-01,5,355,302656.01,297611.7431666666,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,7,2022-11-01,2022-05-01,6,354,302656.01,296771.0320277777,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,8,2022-12-01,2022-05-01,7,353,302656.01,295930.3208888888,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,9,2023-01-01,2022-05-01,8,352,302656.01,295089.6097499999,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,10,2023-02-01,2022-05-01,9,351,302656.01,294248.898611111,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,11,2023-03-01,2022-05-01,10,350,302656.01,293408.1874722221,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,12,2023-04-01,2022-05-01,11,349,302656.01,292567.4763333332,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,13,2023-05-01,2022-05-01,12,348,302656.01,291726.7651944443,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,14,2023-06-01,2022-05-01,13,347,302656.01,290886.0540555554,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN002356,15,2023-07-01,2022-05-01,14,346,302656.01,290045.3429166665,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN002356,16,2023-08-01,2022-05-01,15,345,302656.01,289204.63177777757,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,17,2023-09-01,2022-05-01,16,344,302656.01,288363.92063888867,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,18,2023-10-01,2022-05-01,17,343,302656.01,287523.20949999976,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,19,2023-11-01,2022-05-01,18,342,302656.01,286682.49836111086,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,20,2023-12-01,2022-05-01,19,341,302656.01,285841.78722222196,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,1,document_gap
LN002356,21,2024-01-01,2022-05-01,20,340,302656.01,285001.07608333306,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,22,2024-02-01,2022-05-01,21,339,302656.01,284160.36494444415,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,23,2024-03-01,2022-05-01,22,338,302656.01,283319.65380555525,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002356,24,2024-04-01,2022-05-01,23,337,302656.01,282478.94266666635,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN002356,25,2024-05-01,2022-05-01,24,336,302656.01,281638.23152777745,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN002356,26,2024-06-01,2022-05-01,25,335,302656.01,0.0,4.424,650-699,60-70%,>50%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Prepaid,0,False,True,False,None,2024-06-16,PrimaryCore,Missing_Doc,Terminal,0,0,0,0,0,None
LN002357,1,2022-11-01,2022-11-01,0,360,294748.85,293930.10319444444,3.779,700-749,60-70%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,30 DPD,1,0,0,0,0,None
LN002357,2,2022-12-01,2022-11-01,1,359,294748.85,293111.3563888889,3.779,700-749,60-70%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2022-12-16,PrimaryCore,Complete,30 DPD,1,0,0,0,0,None
LN002357,3,2023-01-01,2022-11-01,2,358,294748.85,292292.60958333337,3.779,700-749,60-70%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,30 DPD,30,False,False,False,None,2023-01-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN002357,4,2023-02-01,2022-11-01,3,357,294748.85,0.0,3.779,700-749,60-70%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2023-02-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN002358,1,2022-12-01,2022-12-01,0,360,322218.67,321323.61813888885,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,2,2023-01-01,2022-12-01,1,359,322218.67,320428.5662777777,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,3,2023-02-01,2022-12-01,2,358,322218.67,319533.5144166666,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,4,2023-03-01,2022-12-01,3,357,322218.67,318638.46255555545,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,5,2023-04-01,2022-12-01,4,356,322218.67,317743.4106944443,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,6,2023-05-01,2022-12-01,5,355,322218.67,316848.3588333332,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,7,2023-06-01,2022-12-01,6,354,322218.67,315953.30697222205,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,8,2023-07-01,2022-12-01,7,353,322218.67,315058.2551111109,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,9,2023-08-01,2022-12-01,8,352,322218.67,314163.2032499998,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,10,2023-09-01,2022-12-01,9,351,322218.67,313268.15138888865,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,11,2023-10-01,2022-12-01,10,350,322218.67,312373.0995277775,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,12,2023-11-01,2022-12-01,11,349,322218.67,311478.0476666664,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,13,2023-12-01,2022-12-01,12,348,322218.67,310582.99580555526,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,14,2024-01-01,2022-12-01,13,347,322218.67,309687.9439444441,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,15,2024-02-01,2022-12-01,14,346,322218.67,308792.892083333,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,16,2024-03-01,2022-12-01,15,345,322218.67,307897.84022222186,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,17,2024-04-01,2022-12-01,16,344,322218.67,307002.7883611107,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,18,2024-05-01,2022-12-01,17,343,322218.67,306107.7364999996,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,19,2024-06-01,2022-12-01,18,342,322218.67,305212.68463888846,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,20,2024-07-01,2022-12-01,19,341,322218.67,304317.6327777773,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,1,stale_servicer_update
LN002358,21,2024-08-01,2022-12-01,20,340,322218.67,303422.5809166662,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,22,2024-09-01,2022-12-01,21,339,322218.67,302527.52905555506,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,23,2024-10-01,2022-12-01,22,338,322218.67,301632.4771944439,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,24,2024-11-01,2022-12-01,23,337,322218.67,300737.4253333328,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002358,25,2024-12-01,2022-12-01,24,336,322218.67,299842.37347222166,7.684,650-699,70-80%,<30%,MI,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN002359,1,2022-10-01,2022-10-01,0,360,256996.2,256282.32166666668,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002359,2,2022-11-01,2022-10-01,1,359,256996.2,255568.44333333336,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002359,3,2022-12-01,2022-10-01,2,358,256996.2,254854.56500000003,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002359,4,2023-01-01,2022-10-01,3,357,256996.2,254140.6866666667,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN002359,5,2023-02-01,2022-10-01,4,356,256996.2,253426.80833333338,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN002359,6,2023-03-01,2022-10-01,5,355,256996.2,0.0,6.176,700-749,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer A,Prepaid,0,False,True,False,None,2023-03-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN002360,1,2022-08-01,2022-08-01,0,360,352281.75,351303.1895833333,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002360,2,2022-09-01,2022-08-01,1,359,352281.75,350324.62916666665,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002360,3,2022-10-01,2022-08-01,2,358,352281.75,349346.06875,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002360,4,2022-11-01,2022-08-01,3,357,352281.75,348367.5083333333,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002360,5,2022-12-01,2022-08-01,4,356,352281.75,347388.9479166666,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN002360,6,2023-01-01,2022-08-01,5,355,352281.75,346410.38749999995,3.862,700-749,70-80%,>50%,PA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
